station_id,station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,reported_aqi,reported_aqi_category,reported_dominant_pollutant,aqi_is_valid,aqi_quality_flag,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,weather_trapping_score,weather_trapping_category,landuse_type_proxy,landuse_data_source,urban_pressure_score,road_density_proxy,environmental_risk_score,pm10_pm25_ratio,pm25_pm10_ratio,no2_co_ratio,o3_no2_ratio,source_score_vehicular_traffic,source_score_industrial_combustion,source_score_construction__road_dust,source_score_biomass__fine_particle_combustion,source_score_photochemical_smog,primary_pollution_source,primary_source_score,secondary_source_score,source_score_gap,source_attribution_confidence,source_attribution_confidence_category,source_evidence,landuse_source_alignment,recommended_intervention,notebook_03_processed_time,forecast_reference_timestamp,forecast_aqi_next,forecast_aqi_p10,forecast_aqi_p50,forecast_aqi_p90,forecast_category,current_aqi,current_aqi_category,forecast_aqi_category,forecast_aqi_change,forecast_trend,satellite_aerosol_proxy_score,satellite_aerosol_proxy_category,satellite_data_source,dispersion_index,dispersion_category,health_exposure_risk_score,health_exposure_risk_category,forecast_hotspot_risk_score,forecast_hotspot_risk_category,intervention_urgency_score,intervention_urgency_category,is_current_hotspot,is_forecast_hotspot,is_emerging_hotspot,hotspot_status,advanced_priority_score,advanced_priority_category,advanced_priority_rank,advanced_data_quality_flag,advanced_layer_note
uttar_pradesh__moradabad__transport_nagar_moradabad_uppcb,"Transport Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.802625,78.753728,2026-07-16 05:00:00,47.0,78.0,24.0,18.0,53.0,32.0,5.0,500.0,Severe,CO,True,Valid AQI,33.6,67,0.0,3.5,8,76.7,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,60.59,1.6595744680851063,0.6025641025641025,0.4528301886792453,1.3333333333333333,16.2,18.64,19.79,42.8,37.72,Biomass / fine-particle combustion,42.8,37.72,5.08,31.48,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,499.74792624407456,449.1741965343243,499.74792624407456,500.0,Severe,500.0,Severe,Severe,-0.2520737559254371,Stable,28.37,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,70.3,High,72.98,High,76.48,High,64.57,High,1,1,0,Critical forecast hotspot,66.18,High,19,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
haryana__bahadurgarh__arya_nagar_bahadurgarh_hspcb,"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,Haryana,28.6701,76.9254,2026-07-16 05:00:00,177.0,101.0,18.0,6.0,49.0,26.0,11.0,493.77,Severe,CO,True,Valid AQI,34.5,51,0.0,12.1,1,54.55,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,50.77,0.5706214689265536,1.7524752475247525,0.3673469387755102,1.4444444444444444,13.9,12.37,24.72,56.67,37.6,Biomass / fine-particle combustion,56.67,37.6,19.07,45.39,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,492.5773195920905,442.0035898823402,492.5773195920905,500.0,Severe,493.77,Severe,Severe,-1.1926804079095064,Stable,49.48,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,35.15,Low,83.07,Critical,74.37,High,64.16,High,1,1,0,Critical forecast hotspot,66.13,High,20,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
haryana__hisar__urban_estate_ii_hisar_hspcb,"Urban Estate-II, Hisar - HSPCB",Hisar,Haryana,29.14056,75.744941,2026-07-16 05:00:00,125.0,144.0,28.0,11.0,101.0,36.0,11.0,500.0,Severe,CO,True,Valid AQI,37.1,38,0.0,11.4,11,52.04,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,58.82,1.152,0.8680555555555556,0.2772277227722772,1.2857142857142858,34.49,47.22,35.33,44.36,46.73,Industrial combustion,47.22,46.73,0.49,33.2,Low confidence,SO2 and combustion-related pollutant influence; industrial land-use proxy,Aligned,"Immediate intervention: Increase industrial emission inspection, check stack compliance, enforce fuel-quality standards, and monitor nearby industrial clusters.",2026-07-16 10:55:13,2026-07-16 04:00:00,499.537889822665,448.9641601129148,499.537889822665,500.0,Severe,500.0,Severe,Severe,-0.46211017733497783,Stable,53.09,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,33.25,Low,79.96,High,75.91,High,64.03,High,1,1,0,Critical forecast hotspot,66.01,High,21,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
delhi__delhi__wazirpur_delhi_dpcc,"Wazirpur, Delhi - DPCC",Delhi,Delhi,28.699793,77.165453,2026-07-16 05:00:00,100.0,228.0,39.0,9.0,42.0,16.0,6.0,450.19,Severe,CO,True,Valid AQI,35.8,44,0.0,10.0,7,56.38,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,68.21,2.28,0.4385964912280701,0.9285714285714286,0.4102564102564102,53.9,24.26,54.5,38.54,48.39,Construction / road dust,54.5,53.9,0.6,38.33,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood,Partially aligned,"Immediate intervention: Apply dust suppression, cover construction material, clean road dust, and enforce construction-site controls.",2026-07-16 10:55:13,2026-07-16 04:00:00,496.1728144579638,445.5990847482136,496.1728144579638,500.0,Severe,450.19,Severe,Severe,45.9828144579638,Increasing,52.92,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,39.51,Low,75.56,High,76.75,High,64.18,High,1,1,1,Critical forecast hotspot,66.01,High,21,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
uttar_pradesh__ghaziabad__vasundhara_ghaziabad_uppcb,"Vasundhara, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.6603346,77.3572563,2026-07-16 05:00:00,95.0,175.0,32.0,12.0,68.0,18.0,5.0,500.0,Severe,CO,True,Valid AQI,36.4,40,0.0,9.6,5,55.43,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,72.45,1.8421052631578947,0.5428571428571428,0.4705882352941176,0.5625,57.17,28.03,48.02,43.67,48.65,Vehicular traffic,57.17,48.65,8.52,42.58,Moderate confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,499.9991231559984,449.4253934462481,499.9991231559984,500.0,Severe,500.0,Severe,Severe,-0.0008768440015956003,Stable,48.16,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,38.45,Low,78.01,High,75.62,High,63.41,High,1,1,0,Critical forecast hotspot,65.36,High,22,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
delhi__delhi__crri_mathura_road_delhi_iitm,"CRRI Mathura Road, Delhi - IITM",Delhi,Delhi,28.5512005,77.2735737,2026-07-16 05:00:00,80.0,190.0,55.0,,63.0,11.0,,500.0,Severe,CO,True,Valid AQI,35.7,43,0.0,10.7,5,54.54,Moderate trapping,Traffic / commercial proxy,Proxy from station/city naming,65,100,79.52,2.375,0.4210526315789473,0.873015873015873,0.2,74.66,0.0,60.19,29.75,50.6,Vehicular traffic,74.66,60.19,14.47,56.6,Moderate confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,499.86131586685633,449.2875861571061,499.86131586685633,500.0,Severe,500.0,Severe,Severe,-0.1386841331436699,Stable,50.75,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,36.5,Low,77.24,High,75.94,High,63.4,High,1,1,0,Critical forecast hotspot,65.35,High,23,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
delhi__delhi__igi_airport_t3_delhi_iitm,"IGI Airport (T3), Delhi - IITM",Delhi,Delhi,28.5627763,77.1180053,2026-07-16 05:00:00,71.0,148.0,105.0,,59.0,36.0,,500.0,Severe,CO,True,Valid AQI,34.5,49,0.0,11.7,2,54.64,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,72.12,2.084507042253521,0.4797297297297297,1.7796610169491525,0.3428571428571428,73.98,0.0,46.37,38.24,58.21,Vehicular traffic,73.98,58.21,15.77,56.52,Moderate confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,499.9332503113008,449.35952060155057,499.9332503113008,500.0,Severe,500.0,Severe,Severe,-0.06674968869918985,Stable,51.31,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,35.64,Low,75.88,High,75.93,High,62.93,High,1,1,0,Critical forecast hotspot,64.88,High,24,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
west_bengal__howrah__padmapukur_howrah_wbpcb,"Padmapukur, Howrah - WBPCB",Howrah,West Bengal,22.5687319,88.2797276,2026-07-16 05:00:00,30.0,37.0,30.0,6.0,57.0,19.0,7.0,500.0,Severe,CO,True,Valid AQI,30.1,78,0.0,11.4,96,75.24,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,59.98,1.2333333333333334,0.8108108108108109,0.5263157894736842,0.6333333333333333,18.5,15.57,18.37,41.14,27.78,Biomass / fine-particle combustion,41.14,27.78,13.36,32.81,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,499.80894193984346,449.2352122300932,499.80894193984346,500.0,Severe,500.0,Severe,Severe,-0.1910580601565357,Stable,26.21,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,69.3,High,70.76,High,75.69,High,63.04,High,1,1,0,Critical forecast hotspot,64.69,High,25,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
bihar__arrah__new_dm_office_arrah_bspcb,"New DM Office, Arrah - BSPCB",Arrah,Bihar,25.5626095,84.663264,2026-07-16 05:00:00,37.0,33.0,7.0,5.0,48.0,8.0,2.0,487.55,Severe,CO,True,Valid AQI,32.3,71,0.0,7.9,100,79.41,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,60.56,0.8918918918918919,1.121212121212121,0.1458333333333333,1.1428571428571428,10.91,9.98,15.9,44.22,25.91,Biomass / fine-particle combustion,44.22,25.91,18.31,36.45,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,491.06292845581874,440.4891987460685,491.06292845581874,500.0,Severe,487.55,Severe,Severe,3.5129284558187237,Stable,20.65,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,77.53,High,70.21,High,74.6,High,63.08,High,1,1,0,Critical forecast hotspot,64.59,High,26,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
delhi__delhi__jahangirpuri_delhi_dpcc,"Jahangirpuri, Delhi - DPCC",Delhi,Delhi,28.73282,77.170633,2026-07-16 05:00:00,116.0,209.0,29.0,13.0,41.0,6.0,4.0,443.96,Severe,CO,True,Valid AQI,35.5,45,0.0,9.9,3,56.53,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,67.69,1.8017241379310345,0.5550239234449761,0.7073170731707317,0.2068965517241379,51.16,23.98,51.77,40.95,45.53,Construction / road dust,51.77,51.16,0.61,36.42,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood,Partially aligned,"Immediate intervention: Apply dust suppression, cover construction material, clean road dust, and enforce construction-site controls.",2026-07-16 10:55:13,2026-07-16 04:00:00,473.8519263390205,423.2781966292703,473.8519263390205,500.0,Severe,443.96,Severe,Severe,29.89192633902053,Increasing,52.01,Moderate,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,39.47,Low,75.2,High,73.41,High,62.88,High,1,1,1,Critical forecast hotspot,64.55,High,27,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
gujarat__ankleshwar__gidc_ankleshwar_gpcb,"GIDC, Ankleshwar - GPCB",Ankleshwar,Gujarat,21.613267,73.010555,2026-07-16 05:00:00,39.0,62.0,27.0,22.0,49.0,9.0,5.0,493.77,Severe,CO,True,Valid AQI,29.7,75,0.0,11.8,100,73.82,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,58.81,1.5897435897435896,0.6290322580645161,0.5510204081632653,0.3333333333333333,16.18,20.12,21.72,38.77,25.28,Biomass / fine-particle combustion,38.77,25.28,13.49,31.19,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,489.6757351058083,439.1020053960581,489.6757351058083,500.0,Severe,493.77,Severe,Severe,-4.094264894191667,Stable,28.69,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,67.5,High,70.75,High,74.81,High,62.91,High,1,1,0,Critical forecast hotspot,64.49,High,28,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
haryana__gurugram__vikas_sadan_gurugram_hspcb,"Vikas Sadan, Gurugram - HSPCB",Gurugram,Haryana,28.4501238,77.0263051,2026-07-16 05:00:00,331.0,212.0,6.0,1.0,26.0,8.0,,432.81,Severe,PM2.5,True,Valid AQI,35.2,45,0.0,14.1,6,49.23,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,63.61,0.6404833836858006,1.5613207547169812,0.2307692307692307,1.3333333333333333,42.4,13.23,52.45,65.37,42.35,Biomass / fine-particle combustion,65.37,52.45,12.92,49.64,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"Immediate intervention: Track open burning, control biomass combustion sources, increase public alerts, and strengthen fine-particle monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,426.7275716209715,376.15384191122126,426.7275716209715,477.30130133072174,Severe,432.81,Severe,Severe,-6.082428379028499,Stable,64.4,High,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,27.26,Low,81.26,Critical,67.06,High,62.83,High,1,1,0,Critical forecast hotspot,64.17,High,29,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
bihar__hajipur__industrial_area_hajipur_bspcb,"Industrial Area, Hajipur - BSPCB",Hajipur,Bihar,25.697189,85.2459,2026-07-16 05:00:00,74.0,71.0,13.0,4.0,35.0,208.0,15.0,406.6,Severe,CO,True,Valid AQI,32.0,73,0.0,7.2,94,80.81,Very high trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,62.13,0.9594594594594594,1.0422535211267605,0.3714285714285714,16.0,17.86,32.35,25.29,35.55,58.49,Photochemical smog,58.49,35.55,22.94,47.82,Moderate confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Immediate intervention: Control NOx and VOC sources, reduce peak-hour emissions, and issue ozone/smog exposure advisories.",2026-07-16 10:55:13,2026-07-16 04:00:00,408.44483298756825,357.871103277818,408.44483298756825,459.0185626973185,Severe,406.6,Severe,Severe,1.8448329875682248,Stable,35.69,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,79.38,High,66.74,High,67.87,High,63.4,High,1,1,0,Critical forecast hotspot,64.01,High,30,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
gujarat__ahmedabad__sac_isro_satellite_ahmedabad_iitm,"SAC ISRO Satellite, Ahmedabad - IITM",Ahmedabad,Gujarat,23.023389,72.515201,2026-07-16 05:00:00,47.0,59.0,26.0,5.0,96.0,16.0,3.0,500.0,Severe,CO,True,Valid AQI,31.6,62,0.0,9.0,39,68.01,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,77.7,1.25531914893617,0.7966101694915254,0.2708333333333333,0.6153846153846154,61.08,28.37,34.43,49.14,39.79,Vehicular traffic,61.08,49.14,11.94,46.34,Moderate confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,499.9991231559984,449.4253934462481,499.9991231559984,500.0,Severe,500.0,Severe,Severe,-0.0008768440015956003,Stable,30.89,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,57.51,Moderate,73.18,High,74.65,High,62.03,High,1,1,0,Critical forecast hotspot,63.85,High,31,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
west_bengal__kolkata__victoria_kolkata_wbpcb,"Victoria, Kolkata - WBPCB",Kolkata,West Bengal,22.5448082,88.3403691,2026-07-16 05:00:00,74.0,89.0,18.0,14.0,36.0,53.0,8.0,412.83,Severe,CO,True,Valid AQI,30.1,79,0.0,11.1,92,75.76,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,72.82,1.2027027027027026,0.8314606741573034,0.5,2.9444444444444446,47.4,21.77,38.55,42.07,39.44,Vehicular traffic,47.4,42.07,5.33,34.78,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"Immediate intervention: Implement traffic flow control, reduce idling zones, strengthen public transport diversion, and prioritize roadside monitoring.",2026-07-16 10:55:13,2026-07-16 04:00:00,426.6471963417782,376.073466632028,426.6471963417782,477.22092605152847,Severe,412.83,Severe,Severe,13.817196341778242,Stable,38.27,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,69.87,High,68.29,High,69.2,High,62.88,High,1,1,0,Critical forecast hotspot,63.78,High,32,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
himachal_pradesh__baddi__himuda_complex_phase_1_baddi_hppcb,"HIMUDA Complex Phase-1, Baddi - HPPCB",Baddi,Himachal Pradesh,30.943887,76.801991,2026-07-16 05:00:00,69.0,155.0,9.0,,53.0,,7.0,500.0,Severe,CO,True,Valid AQI,32.2,58,0.0,8.3,3,64.2,High trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,63.89,2.246376811594203,0.4451612903225806,0.1698113207547169,,20.34,0.0,36.57,29.78,0.0,Construction / road dust,36.57,29.78,6.79,27.64,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood,Partially aligned,"Immediate intervention: Apply dust suppression, cover construction material, clean road dust, and enforce construction-site controls.",2026-07-16 10:55:13,2026-07-16 04:00:00,499.9840318329243,449.41030212317406,499.9840318329243,500.0,Severe,500.0,Severe,Severe,-0.015968167075698148,Stable,35.85,Low,Proxy derived from ground pollutants and meteorology; not direct satellite imagery,50.42,Moderate,74.12,High,74.6,High,61.87,High,1,1,0,Critical forecast hotspot,63.76,High,33,Usable,"Advanced intelligence layer combines real AQI, forecasted AQI, pollutant signals, meteorological dispersion, source attribution, and intervention scoring."
